blh,d2m,rh2m,sp,ssrd,t2m,tcc,tp,u10,v10,date,value,date_unix,day_julian,weekday,hour,set
152.23062868589648,272.855399126958,91.1975837030089,97890.95377925051,-5.820766091346741e-11,274.12871268204015,0.8669229905379352,5.021759139629649e-06,2.1794104841331636,-0.0473629925558903,2020-12-29 08:00:00,13.1,1609228800,364,2,8,training
176.3489573755794,273.1139450535432,91.77165288482075,97976.90990536255,44432.91352448379,274.30264975034214,0.8746595595058069,2.4892806057734765e-05,2.2174441222751033,-0.1871658957825131,2020-12-29 09:00:00,15.9,1609232400,364,2,9,testing
216.9943637968687,273.7036782761054,92.0197295537061,98056.39193159362,207963.08257576337,274.8604316142711,0.9794770984413324,3.5584293258236884e-05,2.450106686464374,-0.1262792191129902,2020-12-29 10:00:00,15.2,1609236000,364,2,10,training
317.529417998114,273.9008135713298,89.52831233479162,98098.42378005164,369912.25377576944,275.44424487617715,0.9787751612174228,2.051901583934772e-06,2.3785001455181303,-1.0268700143170486,2020-12-29 11:00:00,18.0,1609239600,364,2,11,training
668.715813796669,274.00021755049755,88.95800176841378,98154.89785132107,394397.0987594036,275.6347473795555,0.9873662624578804,2.915860145591507e-06,2.418177212468672,-1.1119931350977406,2020-12-29 12:00:00,12.4,1609243200,364,2,12,training
686.9796352899016,274.13188003252014,87.57031504862147,98214.8579763726,383178.8879190637,275.9897209883351,0.973998936193865,3.023854965798463e-06,2.5498862927009434,-1.2577073661563558,2020-12-29 13:00:00,11.8,1609246800,364,2,13,testing
661.4607067924553,274.0167052297345,85.82921766914419,98275.91371832702,282407.45965963707,276.15608528631645,0.9916541833256752,8.477593386256588e-06,2.2831812746191957,-1.8133721823636515,2020-12-29 14:00:00,12.5,1609250400,364,2,14,testing
581.2903737960876,274.08337280230126,85.93950278585105,98377.90569183655,138041.73412727175,276.2057815915456,0.9988414101183134,1.9979041738312072e-05,1.6377833039266567,-1.8325839978176268,2020-12-29 15:00:00,12.8,1609254000,364,2,15,testing
468.37401729421504,274.24323160533777,86.99799734620457,98478.60284536988,30025.211366792268,276.1953690323547,0.9825442589197196,1.62532204411672e-05,1.268246597535221,-1.9830272911418363,2020-12-29 16:00:00,13.0,1609257600,364,2,16,training
401.06119053311375,274.3992671784063,88.46106877090052,98567.4474160442,-5.820766091346741e-11,276.1182214347133,0.9418471594378376,8.639585616567347e-06,1.37694767444706,-2.199381889792762,2020-12-29 17:00:00,12.2,1609261200,364,2,17,training
368.931430943025,274.7366672230813,89.02919650355172,98664.55891425884,-5.820766091346741e-11,276.3697793988017,0.941526709835618,5.075756549733235e-06,1.412164006059967,-2.651894035331788,2020-12-29 18:00:00,10.6,1609264800,364,2,18,training
365.5139674120827,275.0009479946185,91.38398774300528,98769.9373400138,-5.820766091346741e-11,276.26802029761825,0.946760720005204,0.0,1.5959932570793407,-2.7621402993984483,2020-12-29 19:00:00,11.1,1609268400,364,2,19,training
399.18438679071096,274.99019516033354,93.81396805055982,98882.6862794794,-5.820766091346741e-11,275.886778641789,0.8856158840007418,1.0799482020708642e-06,1.9258528965202344,-2.899874237883874,2020-12-29 20:00:00,11.1,1609272000,364,2,20,training
423.1066315073072,275.20788031663585,93.03848163346812,98929.00099401256,-5.820766091346741e-11,276.223293622912,0.8825182045126195,1.2419404323814071e-06,1.8939234225245325,-2.9947510495873537,2020-12-29 21:00:00,10.7,1609275600,364,2,21,training
438.90539733887647,274.94575011195565,90.85358310074218,98984.67825298896,-5.820766091346741e-11,276.2945249937404,0.9803468902187856,4.859766909318455e-07,2.1308119465073525,-2.5892339603126677,2020-12-29 22:00:00,15.0,1609279200,364,2,22,training
529.9443848434871,274.5720293825848,90.91825280279548,99045.93319801665,-5.820766091346741e-11,275.90665716388065,0.9790193132953046,3.239844606213027e-07,2.8473469070579633,-2.234849856784717,2020-12-29 23:00:00,15.2,1609282800,364,2,23,training
623.8125839597794,274.26306461079673,89.70930422376526,99122.82558429532,-5.820766091346741e-11,275.78265304988037,0.9186374525342222,0.0,3.010281134653679,-2.111007538704474,2020-12-30 00:00:00,16.6,1609286400,365,3,0,training
